ID,pop,Cop_ID,Sex,Age,Copula,Part_ID,Morph,Wing,Thorax,Length,Abdomen,S4,Eggs,Fe_cond,Egg_volume,Clear_eggs,Season,day
395,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
394,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
393,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
392,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
391,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
390,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
389,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
388,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
387,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
386,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
385,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
384,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
383,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
382,Lomma,.,1,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
381,Lomma,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
380,Lomma,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
379,Lomma,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
378,Lomma,.,0,.,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,166
377,Lomma,.,0,.,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,166
376,Lomma,.,0,.,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,166
375,Lomma,.,0,.,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
374,Lomma,.,0,.,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
373,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
372,Lomma,.,0,.,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
371,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
370,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
369,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
368,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
367,Lomma,.,0,.,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
366,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
365,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
364,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
363,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
362,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
361,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
360,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
359,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
358,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
357,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
356,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
355,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
354,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
353,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
352,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
351,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
350,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
349,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
348,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
347,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
346,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
345,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
344,Lomma,.,0,.,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
343,Lomma,.,0,.,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
342,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
341,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
340,Hoje7,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
339,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
338,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
337,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
336,Hoje7,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
335,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
334,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
333,Hoje7,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
332,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
331,Hoje7,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
330,Hoje7,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
329,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
328,Hoje7,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
327,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
326,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
325,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
324,Hoje7,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
323,Hoje7,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
322,Hoje7,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
321,Hoje7,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
320,Hoje7,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,166
319,Hoje7,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
318,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
317,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
316,Hoje7,.,1,mature,.,.,.,.,.,.,.,.,.,.,.,.,2000,166
315,Hoje7,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
314,Hoje7,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
313,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
312,Fjelie,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
311,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
310,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
309,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
308,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
307,Fjelie,.,0,immature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,166
306,Fjelie,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
305,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
304,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
303,Fjelie,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
302,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
301,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
300,Fjelie,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
299,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
298,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
297,Fjelie,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
296,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
295,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
294,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
293,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
292,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
291,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
290,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
289,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
288,Fjelie,.,1,immature,.,.,.,.,.,.,.,.,.,.,.,.,2000,166
287,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
286,Fjelie,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
285,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
284,Fjelie,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
283,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
282,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
281,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
280,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
279,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
278,Fjelie,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
277,Fjelie,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,166
276,Fjelie,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,166
275,Fjelie,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
274,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
273,Fjelie,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,166
272,Fjelie,.,0,immature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,166
271,Fjelie,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2000,166
270,Fjelie,.,0,immature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,166
648,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
647,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
646,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
645,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
644,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
643,Genarp,.,0,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
642,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
641,Genarp,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
640,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
639,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
638,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
637,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
636,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
635,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
634,Genarp,.,0,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
633,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
632,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
631,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
630,Genarp,.,0,immature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,167
629,Genarp,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
628,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
627,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
626,Genarp,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
625,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
624,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
623,Genarp,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
622,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
621,Genarp,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
620,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
619,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
618,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
617,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
616,Genarp,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
615,Genarp,.,0,immature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
614,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
613,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
612,Genarp,.,0,immature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,167
611,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
610,Genarp,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
609,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
608,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
607,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
606,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
605,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
604,Genarp,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
603,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
602,Genarp,.,0,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
601,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
600,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
599,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
598,Genarp,.,0,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
597,Genarp,.,0,mature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,167
596,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
595,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
594,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
593,Genarp,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
592,Genarp,.,0,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
591,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
590,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
589,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
588,Genarp,.,0,teneral,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
587,Genarp,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
586,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
585,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
584,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
583,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
582,Genarp,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
581,Genarp,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
580,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
579,Genarp,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
578,Genarp,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
577,Genarp,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
576,Genarp,.,1,immature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
575,Genarp,.,1,immature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
574,Genarp,.,0,immature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
573,Genarp,.,0,immature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
572,Genarp,.,1,immature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
571,Genarp,.,0,immature,1,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,167
570,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
569,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
568,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
567,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
566,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
565,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
564,Hoje14,.,0,immature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
563,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
562,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
561,Hoje14,.,0,immature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,167
560,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
559,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
558,Hoje14,.,0,immature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2000,167
557,Hoje14,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
556,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
555,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
554,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
553,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
552,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
551,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
550,Hoje14,.,0,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
549,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
548,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
547,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
546,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
545,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
544,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
543,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
542,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
541,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
540,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
539,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
538,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
537,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
536,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
535,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
534,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
533,Hoje14,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
532,Hoje14,.,0,immature,1,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
531,Hoje14,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
530,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
529,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
528,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
527,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
526,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
525,Hoje14,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
524,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
523,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
522,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
521,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
520,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
519,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
518,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
517,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
516,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
515,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
514,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
513,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
512,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
511,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
510,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
509,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
508,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
507,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
506,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
505,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
504,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
503,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
502,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
501,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
500,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
499,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
498,Hoje14,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
497,Hoje14,.,1,mature,1,.,.,.,.,.,.,.,.,.,.,.,2000,167
496,Hoje14,.,0,mature,1,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
495,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
494,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
493,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
492,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
491,Hoje6,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
490,Hoje6,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
489,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
488,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
487,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
486,Hoje6,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
485,Hoje6,.,1,teneral,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
484,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
483,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
482,Hoje6,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
481,Hoje6,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
480,Hoje6,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
479,Hoje6,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
478,Hoje6,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
477,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
476,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
475,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
474,Hoje6,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2000,167
473,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
472,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
471,Hoje6,.,0,immature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2000,167
470,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
469,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
468,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
467,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
466,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2000,167
